CENTROID_ID,cust_code,total_visit,total_spend
7,CUST0000644153,12,1243.7899999999981
2,CUST0000408648,4,83.87
4,CUST0000838510,2,77.61
7,CUST0000337192,13,2158.1899999999887
7,CUST0000783947,13,449.14000000000004
7,CUST0000915945,13,1674.1799999999946
5,CUST0000103257,1,18.21
6,CUST0000322687,12,404.17000000000047
4,CUST0000336557,2,3.22
5,CUST0000968660,1,9.69
2,CUST0000546883,3,541.40999999999963
6,CUST0000193124,7,114.76000000000003
6,CUST0000568280,10,139.96000000000012
2,CUST0000868563,6,45.789999999999992
2,CUST0000590555,3,151.53000000000003
4,CUST0000366890,3,2.34
5,CUST0000044690,1,5.5499999999999989
2,CUST0000764680,5,4.0
1,CUST0000123240,13,14998.109999999975
5,CUST0000238234,1,4.0
2,CUST0000923854,5,5.39
5,CUST0000230252,1,1.1
4,CUST0000248857,2,54.39
5,CUST0000446108,1,5.03
5,CUST0000373521,1,3.07
6,CUST0000907454,12,238.52999999999946
5,CUST0000486151,1,12.06
6,CUST0000404647,9,263.6699999999999
5,CUST0000374156,1,0.84
5,CUST0000873055,1,0.39
7,CUST0000649717,11,958.62999999999965
6,CUST0000875791,9,13.589999999999998
5,CUST0000526408,1,2.02
4,CUST0000798390,2,1.28
2,CUST0000233571,4,40.85
5,CUST0000229808,1,3.4699999999999998
4,CUST0000394127,2,50.750000000000014
6,CUST0000147213,8,35.600000000000009
6,CUST0000640090,7,65.630000000000038
7,CUST0000416322,13,1561.1500000000024
5,CUST0000965828,1,3.7300000000000004
5,CUST0000006298,1,13.62
5,CUST0000926510,1,0.51
2,CUST0000362891,5,4.34
5,CUST0000301081,1,2.05
4,CUST0000558249,3,3.85
5,CUST0000382595,1,0.74
5,CUST0000832201,1,0.26
6,CUST0000895686,6,265.84000000000003
4,CUST0000092303,2,58.389999999999993
7,CUST0000235674,13,2008.4999999999952
5,CUST0000643702,1,3.1100000000000003
5,CUST0000696402,1,7.67
7,CUST0000543933,13,1126.7799999999993
5,CUST0000693945,1,9.49
5,CUST0000114457,1,11.78
2,CUST0000250178,4,167.23
2,CUST0000564482,4,32.43
2,CUST0000492500,5,3.15
5,CUST0000292268,1,2.65
5,CUST0000085441,1,0.25
5,CUST0000894673,1,4.72
5,CUST0000453405,1,8.44
1,CUST0000986734,13,5365.5400000000591
3,CUST0000364213,1,79.989999999999981
4,CUST0000691438,2,4.76
7,CUST0000398965,13,1150.1899999999991
5,CUST0000584533,1,2.88
6,CUST0000448168,11,361.03000000000014
5,CUST0000981616,1,0.34
2,CUST0000930062,5,335.45
2,CUST0000940438,3,26.760000000000005
4,CUST0000101930,2,20.770000000000003
6,CUST0000154221,7,97.82
2,CUST0000517170,3,295.7099999999997
5,CUST0000979165,1,22.89
4,CUST0000026634,2,16.98
5,CUST0000803569,1,0.31
6,CUST0000381297,10,426.11999999999995
6,CUST0000683859,6,309.06999999999982
5,CUST0000570027,1,8.29
4,CUST0000075967,2,1.9699999999999998
2,CUST0000310624,6,180.54999999999995
2,CUST0000362217,6,29.5
7,CUST0000038546,12,1115.8199999999993
2,CUST0000850592,5,72.000000000000014
2,CUST0000916333,4,52.200000000000017
5,CUST0000352933,1,10.6
5,CUST0000867603,1,2.17
6,CUST0000649464,8,426.37000000000006
4,CUST0000093703,2,21.68
5,CUST0000702958,1,2.05
5,CUST0000983493,1,2.23
7,CUST0000108776,11,1023.0799999999962
2,CUST0000210661,5,49.010000000000005
2,CUST0000609712,4,14.459999999999999
4,CUST0000072062,3,4.51
2,CUST0000432709,3,142.88999999999993
7,CUST0000885891,13,1454.4199999999971
2,CUST0000964395,3,11.4
6,CUST0000366796,7,44.130000000000024
4,CUST0000437046,2,32.010000000000005
5,CUST0000089067,1,0.42
1,CUST0000168903,12,3910.3899999999885
5,CUST0000791183,1,7.0
2,CUST0000756664,4,104.39000000000003
6,CUST0000972464,12,302.91999999999985
5,CUST0000813867,1,4.37
4,CUST0000179997,2,45.019999999999996
5,CUST0000442859,1,1.7
4,CUST0000774572,2,4.83
5,CUST0000116931,1,8.8999999999999986
2,CUST0000172021,4,5.5100000000000007
5,CUST0000777447,1,5.8
7,CUST0000172741,12,1971.6300000000051
5,CUST0000004781,1,6.72
2,CUST0000548270,6,158.09000000000017
7,CUST0000635118,13,1038.0899999999986
2,CUST0000109445,3,131.62000000000006
7,CUST0000454142,13,1036.1100000000004
5,CUST0000363007,1,1.77
2,CUST0000259671,6,193.42999999999998
7,CUST0000326585,13,1858.6300000000076
7,CUST0000970826,11,1298.2299999999955
5,CUST0000870844,1,1.41
5,CUST0000975587,1,2.21
2,CUST0000409277,3,19.32
4,CUST0000873304,2,6.3
6,CUST0000286361,12,395.03999999999985
3,CUST0000223633,1,39.509999999999991
2,CUST0000566071,3,137.13000000000002
5,CUST0000559124,1,3.92
6,CUST0000219525,10,223.40999999999977
2,CUST0000745547,5,156.91000000000005
2,CUST0000061512,5,12.629999999999999
2,CUST0000511962,3,15.959999999999997
5,CUST0000498622,1,3.0
7,CUST0000144953,13,1879.0200000000043
5,CUST0000731575,1,5.94
4,CUST0000384253,2,49.899999999999991
5,CUST0000173386,1,1.02
5,CUST0000998315,1,2.49
2,CUST0000982585,4,57.37
6,CUST0000837078,7,108.26000000000003
4,CUST0000594213,2,1.73
7,CUST0000978405,13,2094.8600000000038
2,CUST0000335996,3,20.740000000000002
5,CUST0000002257,1,1.99
7,CUST0000771768,13,1739.9499999999989
2,CUST0000925425,5,1104.4799999999989
6,CUST0000042176,10,46.129999999999995
5,CUST0000374863,1,9.19
6,CUST0000584591,7,40.339999999999996
2,CUST0000645878,4,113.99000000000004
2,CUST0000422638,3,27.82
2,CUST0000770701,4,170.83999999999997
5,CUST0000793091,1,11.85
4,CUST0000538462,2,3.59
4,CUST0000862861,2,2.86
5,CUST0000751093,1,2.49
5,CUST0000191003,1,2.25
5,CUST0000268559,1,1.01
7,CUST0000925937,13,1736.010000000005
6,CUST0000508350,9,105.56
6,CUST0000190750,6,636.92999999999984
5,CUST0000315497,1,0.26
4,CUST0000438442,2,224.93000000000004
4,CUST0000787886,2,35.8
4,CUST0000924249,3,4.96
6,CUST0000553169,9,85.679999999999978
5,CUST0000493461,1,1.45
4,CUST0000128468,2,2.4599999999999995
7,CUST0000176901,11,907.20999999999935
5,CUST0000934648,1,0.88000000000000012
5,CUST0000823740,1,1.56
2,CUST0000646516,6,29.8
2,CUST0000706864,5,138.84000000000003
5,CUST0000074663,1,0.98
2,CUST0000119345,4,111.58000000000004
4,CUST0000091942,2,10.59
4,CUST0000096587,2,16.58
7,CUST0000167190,12,2219.0699999999993
5,CUST0000949466,1,2.72
5,CUST0000059471,1,19.74
6,CUST0000828268,11,162.83999999999995
7,CUST0000037313,12,417.53999999999996
4,CUST0000083675,2,3.5
5,CUST0000285585,1,5.09
5,CUST0000867105,1,0.32
2,CUST0000352281,4,6.29
2,CUST0000530717,5,34.339999999999989
5,CUST0000769480,1,2.57
5,CUST0000852210,1,0.21
4,CUST0000741840,2,7.7600000000000016
5,CUST0000198226,1,11.270000000000001
5,CUST0000135780,1,1.8199999999999998
5,CUST0000248379,1,1.62
7,CUST0000048395,10,728.90000000000055
6,CUST0000246581,7,792.89000000000078
2,CUST0000614952,6,135.91000000000005
5,CUST0000178601,1,0.58
5,CUST0000334274,1,6.0499999999999989
3,CUST0000994536,1,45.120000000000005
3,CUST0000549120,1,52.809999999999995
2,CUST0000843084,3,64.07
5,CUST0000709471,1,1.61
1,CUST0000008415,13,4365.7900000000036
5,CUST0000012035,1,28.150000000000006
4,CUST0000800043,2,1.36
2,CUST0000612474,4,42.05
2,CUST0000944640,5,23.620000000000005
7,CUST0000952666,13,1140.639999999999
4,CUST0000697470,2,37.349999999999994
2,CUST0000147695,5,57.6
3,CUST0000350310,1,48.550000000000011
6,CUST0000968475,7,203.94000000000005
4,CUST0000797327,2,3.36
5,CUST0000180754,1,0.39
5,CUST0000749731,1,27.53
4,CUST0000936051,2,3.3899999999999997
5,CUST0000244507,1,18.03
6,CUST0000987141,11,387.36
2,CUST0000937048,4,33.53
7,CUST0000115925,13,1023.3000000000005
5,CUST0000835649,1,4.86
4,CUST0000124146,2,31.780000000000008
5,CUST0000937329,1,16.49
6,CUST0000194993,9,277.87999999999988
7,CUST0000800070,13,1766.1100000000024
5,CUST0000337518,1,1.35
6,CUST0000776119,12,353.17999999999995
5,CUST0000821670,1,0.9
5,CUST0000571277,1,7.8900000000000006
2,CUST0000477709,4,52.97
5,CUST0000831418,1,0.68
5,CUST0000042411,1,21.97
5,CUST0000266761,1,12.62
2,CUST0000623007,3,98.450000000000017
4,CUST0000980531,2,11.77
4,CUST0000333675,2,8.61
6,CUST0000536900,10,313.25
2,CUST0000328079,5,246.16999999999993
2,CUST0000709789,3,35.019999999999996
2,CUST0000975303,3,16.770000000000003
2,CUST0000902177,5,78.32000000000005
1,CUST0000363160,13,5152.4500000000326
3,CUST0000110665,1,40.269999999999996
4,CUST0000158628,2,9.08
5,CUST0000249241,1,6.65
4,CUST0000214538,2,1.28
5,CUST0000307463,1,27.34
4,CUST0000743898,2,5.17
5,CUST0000499555,1,3.3200000000000003
5,CUST0000302785,1,5.02
2,CUST0000940911,3,111.98999999999997
5,CUST0000792561,1,7.8800000000000008
6,CUST0000991096,11,253.91000000000014
5,CUST0000400528,1,12.120000000000001
5,CUST0000870517,1,2.59
3,CUST0000881844,1,38.92
5,CUST0000022350,1,0.97
6,CUST0000048428,10,106.27000000000004
4,CUST0000131466,2,5.92
4,CUST0000600951,2,6.78
3,CUST0000340481,2,613.93999999999983
2,CUST0000725312,3,28.81
5,CUST0000175152,1,1.37
6,CUST0000612841,9,32.470000000000013
4,CUST0000178959,2,3.24
4,CUST0000037721,2,2.2
4,CUST0000051723,2,5.41
6,CUST0000286150,11,139.90000000000006
5,CUST0000537149,1,1.12
2,CUST0000345458,3,52.860000000000007
4,CUST0000959017,2,11.099999999999998
2,CUST0000794299,3,74.800000000000026
5,CUST0000522310,1,2.36
2,CUST0000384595,4,105.08000000000001
5,CUST0000197181,1,24.210000000000004
4,CUST0000129371,2,61.65
6,CUST0000952913,9,198.96
2,CUST0000677285,3,24.619999999999997
4,CUST0000036040,2,48.1
5,CUST0000218304,1,1.54
3,CUST0000799033,1,177.96
7,CUST0000224697,12,547.54
7,CUST0000021218,13,1723.070000000002
5,CUST0000294406,1,26.800000000000004
5,CUST0000293291,1,35.78
5,CUST0000340938,1,8.05
7,CUST0000939563,13,917.8399999999981
6,CUST0000719925,9,56.590000000000018
4,CUST0000359238,2,24.879999999999995
6,CUST0000062155,7,298.75999999999976
5,CUST0000415057,1,3.49
5,CUST0000770636,1,1.39
5,CUST0000271623,1,1.3800000000000001
5,CUST0000203464,1,1.21
4,CUST0000337442,2,1.19
5,CUST0000265419,1,24.04000000000001
6,CUST0000136384,8,574.0999999999998
3,CUST0000345218,1,80.7
5,CUST0000661295,1,1.38
6,CUST0000729646,9,67.939999999999984
2,CUST0000473525,6,100.56000000000003
2,CUST0000175591,6,21.75
4,CUST0000049509,2,6.68
6,CUST0000644461,6,1005.9099999999992
2,CUST0000449509,3,5.93
2,CUST0000668781,3,7.3800000000000008
2,CUST0000947694,5,71.98
6,CUST0000532712,7,73.2
2,CUST0000647611,3,10.620000000000001
2,CUST0000894963,3,58.939999999999991
5,CUST0000056036,1,15.79
2,CUST0000705466,6,48.76
5,CUST0000108302,1,0.67
5,CUST0000525038,1,0.86
6,CUST0000577585,8,280.90000000000003
6,CUST0000121005,13,257.7299999999999
1,CUST0000778112,11,4071.0400000000177
6,CUST0000976654,7,127.72
6,CUST0000254449,7,220.28999999999971
4,CUST0000266634,2,2.07
7,CUST0000898638,11,1182.2100000000005
4,CUST0000624644,2,43.76
5,CUST0000636010,1,9.14
1,CUST0000285664,11,2591.0099999999993
5,CUST0000804514,1,20.23
2,CUST0000665754,3,162.89000000000001
5,CUST0000483884,1,8.65
6,CUST0000129097,8,54.659999999999989
2,CUST0000020590,4,15.959999999999999
4,CUST0000371565,2,1.6400000000000001
2,CUST0000939957,5,153.23999999999992
4,CUST0000271377,2,9.86
6,CUST0000144580,7,326.97
5,CUST0000582822,1,11.43
2,CUST0000041672,4,7.7299999999999995
5,CUST0000169105,1,0.85
6,CUST0000236252,8,6.85
1,CUST0000615547,13,2398.3199999999852
5,CUST0000717072,1,1.7
7,CUST0000397211,13,1469.1899999999966
5,CUST0000276340,1,1.17
7,CUST0000252383,12,446.45000000000044
5,CUST0000650147,1,6.9
4,CUST0000059002,2,91.57999999999997
7,CUST0000271364,13,1066.4499999999996
4,CUST0000785793,2,1.76
2,CUST0000076448,4,203.4500000000001
4,CUST0000376524,3,3.81
5,CUST0000401712,1,22.790000000000003
4,CUST0000325492,2,4.88
5,CUST0000989417,1,11.270000000000001
6,CUST0000442388,8,64.26
2,CUST0000556080,6,39.98
4,CUST0000940011,2,43.5
5,CUST0000650658,1,3.07
4,CUST0000013748,2,17.480000000000004
5,CUST0000230560,1,0.28
2,CUST0000017365,3,7.39
4,CUST0000614876,2,59.660000000000004
5,CUST0000976490,1,4.32
5,CUST0000668156,1,0.75
3,CUST0000690788,1,74.869999999999976
5,CUST0000608620,1,0.99
5,CUST0000928619,1,3.1300000000000003
5,CUST0000993021,1,0.86
2,CUST0000298897,4,38.760000000000012
6,CUST0000045545,10,337.64
2,CUST0000459921,4,50.659999999999989
6,CUST0000566965,7,100.60000000000002
3,CUST0000370891,1,43.4
5,CUST0000764473,1,1.91
6,CUST0000648943,7,140.94
6,CUST0000765440,8,54.150000000000013
7,CUST0000635457,12,524.32999999999993
5,CUST0000318683,1,1.02
2,CUST0000737177,4,64.70999999999998
5,CUST0000020400,1,2.55
6,CUST0000331640,8,17.389999999999997
6,CUST0000531336,13,244.20000000000007
4,CUST0000494390,2,0.54
5,CUST0000533510,1,0.35
4,CUST0000755257,2,1.15
2,CUST0000007939,4,123.19000000000003
4,CUST0000390094,2,11.34
5,CUST0000843857,1,1.4
5,CUST0000675505,1,10.14
2,CUST0000596544,5,140.68000000000004
5,CUST0000889939,1,4.74
5,CUST0000431572,1,32.339999999999996
5,CUST0000591569,1,0.88
5,CUST0000018748,1,0.51
4,CUST0000865151,2,23.640000000000004
5,CUST0000415342,1,2.5300000000000002
7,CUST0000299022,12,460.53000000000014
1,CUST0000011592,13,2479.6100000000038
2,CUST0000091703,6,34.07
4,CUST0000705450,2,23.370000000000005
5,CUST0000962397,1,1.02
4,CUST0000363049,3,3.2800000000000002
4,CUST0000998049,2,54.78
4,CUST0000969713,2,11.270000000000001
3,CUST0000496191,1,84.86999999999999
6,CUST0000895055,9,113.51999999999998
2,CUST0000492366,4,20.15
2,CUST0000706317,4,47.510000000000005
2,CUST0000596336,6,163.61999999999998
5,CUST0000271388,1,6.3999999999999995
5,CUST0000707704,1,0.96
1,CUST0000124549,13,2448.2800000000011
5,CUST0000143418,1,0.86
5,CUST0000955340,1,2.85
4,CUST0000416032,2,2.21
5,CUST0000577439,1,1.9700000000000002
4,CUST0000147022,2,20.8
3,CUST0000495463,1,60.96
5,CUST0000069875,1,2.7600000000000002
5,CUST0000420651,1,7.8100000000000005
5,CUST0000859886,1,1.22
5,CUST0000837930,1,6.8999999999999995
5,CUST0000404225,1,3.4000000000000004
6,CUST0000049643,8,165.11999999999998
5,CUST0000346556,1,0.98
2,CUST0000784705,3,30.71
4,CUST0000665420,2,27.4
6,CUST0000142138,7,242.72
5,CUST0000813337,1,7.23
6,CUST0000479085,8,79.850000000000037
4,CUST0000275162,2,3.6799999999999997
5,CUST0000623324,1,1.6
2,CUST0000083147,4,12.16
2,CUST0000874376,5,91.78
4,CUST0000429416,3,3.83
4,CUST0000320397,2,14.069999999999999
7,CUST0000455145,13,1576.1900000000005
4,CUST0000655568,2,0.92
5,CUST0000148849,1,9.3
4,CUST0000937562,2,3.0
5,CUST0000878141,1,4.6
5,CUST0000339488,1,19.33
6,CUST0000906002,8,171.83000000000004
7,CUST0000561205,13,826.56999999999823
5,CUST0000975718,1,0.86
5,CUST0000268081,1,14.360000000000001
5,CUST0000781088,1,11.9
5,CUST0000991675,1,3.5900000000000003
5,CUST0000993879,1,2.54
6,CUST0000709082,11,447.23999999999967
4,CUST0000774194,2,2.1
6,CUST0000688362,10,214.8099999999998
4,CUST0000286739,2,1.66
2,CUST0000451897,6,78.59
4,CUST0000262098,2,8.68
5,CUST0000885157,1,9.54
5,CUST0000925856,1,3.12
5,CUST0000952793,1,1.37
4,CUST0000146681,2,5.49
6,CUST0000604095,8,678.83999999999946
2,CUST0000796427,3,279.8900000000001
2,CUST0000932110,5,59.929999999999993
5,CUST0000484740,1,0.88
5,CUST0000880889,1,10.059999999999999
4,CUST0000505771,2,89.030000000000015
1,CUST0000420363,13,8281.6600000000362
1,CUST0000820750,13,5020.850000000054
6,CUST0000665285,9,234.43999999999986
7,CUST0000961918,12,1856.4700000000009
6,CUST0000809879,10,451.92000000000019
5,CUST0000890409,1,7.6300000000000017
5,CUST0000256532,1,0.81
4,CUST0000147587,2,25.68
5,CUST0000036480,1,0.21
5,CUST0000961774,1,2.07
7,CUST0000280656,13,1188.0599999999974
2,CUST0000322173,6,97.86000000000007
6,CUST0000615249,10,144.60000000000005
2,CUST0000446845,5,6.04
5,CUST0000321672,1,7.44
4,CUST0000300623,2,66.840000000000018
2,CUST0000302332,5,45.789999999999992
7,CUST0000620458,12,635.93999999999937
6,CUST0000770969,9,62.449999999999996
5,CUST0000155784,1,31.46
2,CUST0000853371,5,7.74
4,CUST0000278627,2,1.72
3,CUST0000889222,1,74.840000000000018
2,CUST0000860647,4,64.38
2,CUST0000658316,5,26.64
5,CUST0000011068,1,7.42
4,CUST0000674714,2,0.78
5,CUST0000819610,1,13.589999999999998
2,CUST0000383443,6,6.7
6,CUST0000202837,10,171.83000000000004
7,CUST0000588777,13,321.84000000000003
5,CUST0000938806,1,1.54
6,CUST0000838387,12,265.27
6,CUST0000692750,9,477.31
4,CUST0000219614,2,2.58
5,CUST0000089542,1,2.51
2,CUST0000400209,4,15.18
5,CUST0000943026,1,0.42
6,CUST0000826662,11,516.98000000000025
2,CUST0000923911,6,143.90999999999994
5,CUST0000326727,1,0.99
5,CUST0000128568,1,3.12
2,CUST0000530965,5,37.969999999999992
5,CUST0000443217,1,0.21
5,CUST0000677763,1,4.37
6,CUST0000362540,8,93.61999999999999
5,CUST0000265707,1,15.659999999999998
6,CUST0000226836,7,18.519999999999996
5,CUST0000702591,1,0.81
4,CUST0000869424,2,102.16000000000004
4,CUST0000557661,2,3.06
2,CUST0000761090,3,102.75000000000003
5,CUST0000639623,1,10.549999999999999
2,CUST0000632222,4,152.60000000000002
4,CUST0000935934,2,1.65
6,CUST0000448171,12,189.85999999999981
4,CUST0000196111,2,1.16
7,CUST0000899418,13,758.93999999999835
1,CUST0000126123,13,3986.5000000000032
2,CUST0000230224,4,354.57000000000011
4,CUST0000791596,2,68.889999999999986
6,CUST0000328009,11,137.60000000000008
5,CUST0000071947,1,4.38
5,CUST0000736981,1,18.669999999999998
5,CUST0000110185,1,2.73
2,CUST0000951428,4,59.119999999999976
5,CUST0000610713,1,1.59
6,CUST0000181184,9,495.68999999999977
4,CUST0000135491,2,11.180000000000001
2,CUST0000650693,3,13.180000000000001
6,CUST0000093119,10,84.620000000000019
2,CUST0000569121,4,5.92
5,CUST0000992881,1,12.969999999999999
6,CUST0000332590,12,29.389999999999993
2,CUST0000939853,4,107.92999999999998
6,CUST0000942900,8,148.07000000000008
4,CUST0000688786,2,4.02
5,CUST0000584880,1,0.3
5,CUST0000949980,1,2.7199999999999998
2,CUST0000761891,6,106.78000000000002
5,CUST0000323271,1,36.36
5,CUST0000153878,1,9.3299999999999983
2,CUST0000590127,3,31.459999999999997
5,CUST0000888018,1,3.38
4,CUST0000432272,2,22.490000000000002
5,CUST0000428644,1,0.52
2,CUST0000608262,5,28.43
2,CUST0000227632,4,14.68
5,CUST0000104264,1,0.88
2,CUST0000035234,3,27.020000000000007
5,CUST0000467921,1,0.53
5,CUST0000851306,1,1.66
4,CUST0000700492,2,56.330000000000005
6,CUST0000015935,8,110.88000000000007
5,CUST0000796169,1,21.6
2,CUST0000225993,3,110.78999999999999
2,CUST0000091658,5,31.14
3,CUST0000861392,1,73.490000000000009
5,CUST0000100984,1,8.120000000000001
4,CUST0000640479,2,22.379999999999995
2,CUST0000907555,3,66.25
5,CUST0000020599,1,0.27
2,CUST0000002813,5,145.0200000000001
6,CUST0000030095,8,49.97
3,CUST0000073865,1,43.72
6,CUST0000401834,9,279.82
5,CUST0000876693,1,0.88
7,CUST0000349407,7,1368.9299999999989
7,CUST0000852587,13,503.43999999999983
4,CUST0000283153,2,5.23
5,CUST0000707184,1,0.72
4,CUST0000529404,2,14.83
5,CUST0000950598,1,4.67
5,CUST0000638194,1,7.64
1,CUST0000923669,13,4792.320000000007
7,CUST0000563125,13,998.65999999999428
7,CUST0000275796,13,378.95000000000107
5,CUST0000580896,1,6.22
6,CUST0000638824,13,215.68999999999988
7,CUST0000263970,13,307.23
5,CUST0000398217,1,1.8900000000000001
5,CUST0000757704,1,5.11
1,CUST0000409759,13,2850.5299999999984
4,CUST0000444640,2,7.8299999999999983
2,CUST0000587304,4,22.15
5,CUST0000399145,1,1.87
5,CUST0000335195,1,4.02
7,CUST0000248972,12,552.26
5,CUST0000432204,1,4.39
4,CUST0000447840,2,0.59
5,CUST0000577062,1,2.67
5,CUST0000417416,1,2.0700000000000003
1,CUST0000972667,13,3074.0499999999679
5,CUST0000418841,1,2.58
6,CUST0000869175,9,205.89000000000001
6,CUST0000398031,8,44.68
6,CUST0000997159,7,25.43
5,CUST0000780900,1,3.92
2,CUST0000111361,3,149.45
7,CUST0000988001,13,1604.0599999999936
2,CUST0000218887,4,8.92
2,CUST0000025794,3,9.42
5,CUST0000122128,1,6.8500000000000005
5,CUST0000493092,1,9.54
3,CUST0000190755,1,61.190000000000005
5,CUST0000215125,1,0.63
5,CUST0000991197,1,2.12
2,CUST0000473485,4,8.43
5,CUST0000885031,1,4.92
5,CUST0000186194,1,5.96
5,CUST0000506599,1,34.32
5,CUST0000175701,1,0.98
5,CUST0000556703,1,0.97
3,CUST0000631687,1,50.580000000000005
5,CUST0000408481,1,1.07
4,CUST0000523959,2,4.0
5,CUST0000310028,1,0.56
7,CUST0000826933,13,415.88000000000028
5,CUST0000551728,1,0.98
2,CUST0000232607,5,167.40999999999994
3,CUST0000634424,1,39.64
6,CUST0000084463,8,241.91
2,CUST0000912840,6,22.060000000000002
6,CUST0000862112,11,423.21999999999991
2,CUST0000866895,6,49.659999999999989
2,CUST0000174074,5,243.05999999999995
5,CUST0000656239,1,6.7799999999999994
5,CUST0000542089,1,1.87
5,CUST0000743591,1,12.39
5,CUST0000286774,1,4.1099999999999994
5,CUST0000549082,1,2.04
2,CUST0000942569,3,86.180000000000021
7,CUST0000488888,12,597.55999999999972
5,CUST0000049579,1,3.19
5,CUST0000891327,1,0.57
6,CUST0000141780,11,265.11999999999995
1,CUST0000762817,11,2439.3699999999935
5,CUST0000605752,1,33.87
7,CUST0000662705,13,1995.9699999999968
7,CUST0000838246,9,1167.6799999999935
5,CUST0000561086,1,2.87
2,CUST0000954979,4,30.009999999999994
5,CUST0000954496,1,15.46
1,CUST0000461850,13,4523.1799999999948
5,CUST0000533768,1,2.1
5,CUST0000399319,1,3.72
7,CUST0000276637,13,653.03999999999985
6,CUST0000674741,10,579.30999999999938
5,CUST0000449043,1,4.49
5,CUST0000998221,1,13.41
5,CUST0000576074,1,3.12
5,CUST0000296176,1,0.65
4,CUST0000348452,2,6.25
2,CUST0000658290,4,519.2700000000001
2,CUST0000255899,4,301.51999999999992
2,CUST0000005054,3,80.060000000000031
4,CUST0000484966,2,12.659999999999998
7,CUST0000159895,11,2317.3900000000076
2,CUST0000235700,3,19.960000000000004
5,CUST0000106261,1,1.54
2,CUST0000230478,4,79.079999999999984
4,CUST0000978956,2,42.560000000000009
4,CUST0000682174,2,9.48
2,CUST0000266254,6,27.77
5,CUST0000229381,1,26.010000000000005
4,CUST0000875622,2,6.7
2,CUST0000823177,4,107.79
5,CUST0000990509,1,13.14
2,CUST0000863429,6,182.46000000000004
2,CUST0000612155,5,21.18
5,CUST0000859698,1,7.16
2,CUST0000395929,3,14.13
2,CUST0000032358,3,7.3000000000000016
6,CUST0000032179,7,73.47999999999999
2,CUST0000010267,3,101.45
5,CUST0000921732,1,1.96
2,CUST0000596686,3,22.700000000000003
2,CUST0000654250,4,120.83999999999999
4,CUST0000300142,2,11.679999999999998
7,CUST0000827833,13,807.2499999999992
6,CUST0000044976,7,172.98999999999995
4,CUST0000401090,2,6.72
5,CUST0000392971,1,4.8699999999999992
5,CUST0000121104,1,4.08
2,CUST0000076024,5,15.120000000000001
5,CUST0000862977,1,1.08
2,CUST0000826917,3,71.279999999999987
2,CUST0000719232,3,7.26
6,CUST0000725579,7,49.170000000000009
5,CUST0000599963,1,19.150000000000002
4,CUST0000154575,2,1.96
6,CUST0000954808,7,240.75
3,CUST0000263920,1,83.179999999999978
5,CUST0000794594,1,12.629999999999999
2,CUST0000139306,6,14.180000000000001
5,CUST0000009065,1,1.6700000000000002
5,CUST0000652377,1,1.37
6,CUST0000399671,10,437.11
4,CUST0000424514,2,13.94
4,CUST0000912932,2,49.36
2,CUST0000034681,4,27.53
6,CUST0000186454,10,439.93000000000035
2,CUST0000350383,3,101.00000000000001
2,CUST0000284951,4,16.689999999999998
2,CUST0000572560,6,46.830000000000005
5,CUST0000152577,1,3.36
4,CUST0000155895,2,1.5299999999999998
5,CUST0000983382,1,19.230000000000004
3,CUST0000023615,1,45.210000000000008
6,CUST0000280015,9,26.25
5,CUST0000460671,1,9.0699999999999985
5,CUST0000184986,1,1.95
2,CUST0000693377,3,6.58
6,CUST0000886802,7,258.37999999999982
6,CUST0000925041,7,78.620000000000019
6,CUST0000972125,11,495.89999999999992
2,CUST0000261916,3,13.55
6,CUST0000922470,10,209.95
7,CUST0000844640,11,2230.5399999999991
4,CUST0000388941,2,58.879999999999995
7,CUST0000099665,13,1160.8299999999945
5,CUST0000733101,1,9.22
4,CUST0000694222,2,1.29
5,CUST0000165619,1,8.07
2,CUST0000859490,5,71.240000000000009
5,CUST0000141213,1,11.07
2,CUST0000929868,3,6.93
5,CUST0000668727,1,1.22
6,CUST0000140340,10,155.32999999999998
5,CUST0000384844,1,30.19
5,CUST0000041895,1,2.03
5,CUST0000752293,1,3.4299999999999997
2,CUST0000797618,3,72.840000000000032
6,CUST0000165005,10,273.18999999999977
2,CUST0000719069,3,70.030000000000015
4,CUST0000859383,2,3.1799999999999997
5,CUST0000135954,1,6.37
2,CUST0000527727,3,5.56
4,CUST0000513642,2,3.5700000000000003
2,CUST0000038488,5,5.8500000000000005
6,CUST0000469831,7,56.170000000000009
4,CUST0000757938,3,1.88
5,CUST0000998299,1,3.14
4,CUST0000212619,3,1.8900000000000001
2,CUST0000789660,3,88.52000000000001
5,CUST0000385776,1,3.5700000000000003
6,CUST0000227992,8,18.069999999999997
2,CUST0000154418,4,15.04
3,CUST0000261487,1,62.760000000000005
5,CUST0000870918,1,9.41
5,CUST0000932687,1,3.63
5,CUST0000143651,1,1.11
4,CUST0000255107,2,113.64
5,CUST0000341074,1,2.44
7,CUST0000193505,13,669.5
2,CUST0000390829,6,31.439999999999998
6,CUST0000685601,7,10.81
5,CUST0000773264,1,6.9399999999999995
5,CUST0000431190,1,1.67
5,CUST0000141156,1,25.919999999999998
2,CUST0000854585,3,21.830000000000002
2,CUST0000368360,6,48.54
6,CUST0000256489,6,595.06
5,CUST0000203641,1,11.309999999999999
5,CUST0000043270,1,2.38
5,CUST0000442822,1,7.78
4,CUST0000856677,2,0.58
